U_Link_disp     U_Link_shear
0.0790723     1416.19
0.0810083     1416.63
0.0829438     1417.07
0.084879     1417.5
0.0846449     1309.48
0.0844109     1201.46
0.0841768     1093.43
0.0839428     985.411
0.0837087     877.388
0.0834747     769.365
0.0832406     661.341
0.0830066     553.318
0.0827725     445.295
0.0825385     337.271
0.0823044     229.248
0.0820704     121.225
0.0818363     13.2012
0.0816023     -94.8221
0.0813682     -202.845
0.0811342     -310.869
0.0809001     -418.892
0.0806661     -526.915
0.080432     -634.939
0.080198     -742.962
0.0799639     -850.985
0.0797299     -959.009
0.0794958     -1067.03
0.0792546     -1174.85
0.078379     -1263.62
0.07596     -1301.02
0.0731227     -1318.28
0.070256     -1328.95
0.0674119     -1336.64
0.0645899     -1342.66
0.0617837     -1347.61
0.0589879     -1351.84
0.0561991     -1355.54
0.0534148     -1358.82
0.0506335     -1361.78
0.0478542     -1364.48
0.0450761     -1366.97
0.0422987     -1369.26
0.0395218     -1371.41
0.0367451     -1373.41
0.0339683     -1375.3
0.0311915     -1377.09
0.0284144     -1378.78
0.0256371     -1380.4
0.0228596     -1381.93
0.0200817     -1383.4
0.0173035     -1384.82
0.014525     -1386.17
0.0117462     -1387.48
0.00896698     -1388.74
0.00618748     -1389.95
0.00340766     -1391.13
0.000627524     -1392.27
-0.00215292     -1393.37
-0.00493366     -1394.45
-0.00771468     -1395.49
-0.010496     -1396.51
-0.0132776     -1397.5
-0.0160594     -1398.46
-0.0188415     -1399.41
-0.0216238     -1400.33
-0.0244064     -1401.23
-0.0271892     -1402.11
-0.0299722     -1402.97
-0.0327554     -1403.81
-0.0355389     -1404.64
-0.0383225     -1405.45
-0.0411063     -1406.25
-0.0438903     -1407.03
-0.0466745     -1407.8
-0.0494588     -1408.56
-0.0522433     -1409.3
-0.055028     -1410.03
-0.0578128     -1410.75
-0.0605978     -1411.46
-0.0629282     -1412.04
-0.0651926     -1412.6
-0.067456     -1413.16
-0.0697185     -1413.71
-0.0719802     -1414.25
-0.0742411     -1414.78
-0.0765012     -1415.31
-0.0787606     -1415.84
-0.0810193     -1416.35
-0.0832774     -1416.87
-0.0855349     -1417.38
-0.0877919     -1417.88
-0.0900483     -1418.38
-0.0923042     -1418.87
-0.0945596     -1419.36
-0.0968146     -1419.84
-0.0990691     -1420.32
-0.101323     -1420.79
-0.103577     -1421.26
-0.10583     -1421.73
-0.108083     -1422.19
-0.110336     -1422.65
-0.112588     -1423.11
-0.11484     -1423.56
-0.117092     -1424.01
-0.116825     -1300.55
-0.116557     -1177.1
-0.11629     -1053.64
-0.116022     -930.188
-0.115755     -806.733
-0.115487     -683.278
-0.11522     -559.822
-0.114952     -436.367
-0.114685     -312.912
-0.114417     -189.457
-0.11415     -66.0014
-0.113882     57.4538
-0.113615     180.909
-0.113347     304.364
-0.11308     427.82
-0.112812     551.275
-0.112545     674.73
-0.112278     798.185
-0.11201     921.641
-0.111743     1045.1
-0.111468     1168.36
-0.110352     1266.19
-0.107437     1302.84
-0.104165     1319.55
-0.100895     1329.99
-0.0976557     1337.57
-0.0944406     1343.55
-0.091241     1348.51
-0.0880512     1352.75
-0.0848676     1356.46
-0.0816878     1359.77
-0.0785105     1362.76
-0.0753347     1365.49
-0.0721597     1368
-0.0689851     1370.33
-0.0658107     1372.51
-0.0626363     1374.55
-0.0594616     1376.47
-0.0562867     1378.29
-0.0531115     1380.01
-0.049936     1381.66
-0.04676     1383.23
-0.0435837     1384.73
-0.0404069     1386.17
-0.0372298     1387.56
-0.0340523     1388.9
-0.0308744     1390.19
-0.0276962     1391.43
-0.0245176     1392.64
-0.0213386     1393.81
-0.0181593     1394.95
-0.0149797     1396.05
-0.0117998     1397.13
-0.00861959     1398.17
-0.00543908     1399.19
-0.0022583     1400.19
0.000922755     1401.16
0.00410406     1402.11
0.00728561     1403.04
0.0104674     1403.95
0.0136494     1404.84
0.0168316     1405.72
0.0200141     1406.58
0.0231967     1407.42
0.0263795     1408.25
0.0294277     1409.02
0.0320169     1409.67
0.0346048     1410.32
0.0371914     1410.95
0.0397769     1411.57
0.0423614     1412.19
0.0449448     1412.8
0.0475273     1413.4
0.0501089     1413.99
0.0526897     1414.58
0.0552697     1415.16
0.057849     1415.74
0.0604276     1416.3
0.0630056     1416.86
0.065583     1417.42
0.0681598     1417.97
0.0707361     1418.51
0.0733119     1419.05
0.0758872     1419.59
0.0784621     1420.11
0.0810365     1420.64
0.0836106     1421.16
0.0861842     1421.67
0.0887575     1422.18
0.0913305     1422.69
0.0939031     1423.19
0.0964754     1423.68
0.0990474     1424.18
0.101619     1424.67
0.104191     1425.15
0.106762     1425.63
0.109333     1426.11
0.111903     1426.59
0.114474     1427.06
0.117044     1427.52
0.116777     1304.07
0.116509     1180.61
0.116242     1057.16
0.115974     933.703
0.115707     810.248
0.115439     686.793
0.115172     563.337
0.114904     439.882
0.114637     316.427
0.114369     192.972
0.114102     69.5165
0.113834     -53.9387
0.113567     -177.394
0.113299     -300.849
0.113032     -424.304
0.112764     -547.76
0.112497     -671.215
0.112229     -794.67
0.111962     -918.125
0.111694     -1041.58
0.111421     -1164.86
0.110324     -1263.29
0.107424     -1300.49
0.104156     -1317.4
0.100886     -1327.95
0.0976467     -1335.61
0.0944313     -1341.64
0.0912315     -1346.64
0.0880415     -1350.91
0.0848577     -1354.65
0.0816778     -1357.99
0.0785004     -1361
0.0753246     -1363.75
0.0721495     -1366.28
0.0689749     -1368.62
0.0658005     -1370.81
0.0626261     -1372.87
0.0594514     -1374.8
0.0562765     -1376.63
0.0531014     -1378.37
0.0499258     -1380.02
0.0467499     -1381.6
0.0435736     -1383.11
0.0403969     -1384.56
0.0372198     -1385.96
0.0340423     -1387.3
0.0308645     -1388.6
0.0276862     -1389.86
0.0245077     -1391.07
0.0213287     -1392.25
0.0181495     -1393.39
0.0149699     -1394.5
0.01179     -1395.58
0.00860982     -1396.63
0.00542934     -1397.66
0.00224859     -1398.66
-0.000932429     -1399.64
-0.0041137     -1400.6
-0.00729522     -1401.53
-0.010477     -1402.45
-0.013659     -1403.34
-0.0168412     -1404.22
-0.0200236     -1405.08
-0.0232062     -1405.93
-0.026389     -1406.76
-0.0294367     -1407.54
-0.0320261     -1408.2
-0.0346142     -1408.84
-0.037201     -1409.48
-0.0397867     -1410.11
-0.0423713     -1410.73
-0.0449549     -1411.34
-0.0475376     -1411.94
-0.0501193     -1412.54
-0.0527003     -1413.13
-0.0552805     -1413.71
-0.0578599     -1414.29
-0.0604387     -1414.86
-0.0630168     -1415.42
-0.0655943     -1415.98
-0.0681712     -1416.53
-0.0707476     -1417.08
-0.0733235     -1417.62
-0.075899     -1418.16
-0.0784739     -1418.69
-0.0810485     -1419.21
-0.0836226     -1419.73
-0.0861963     -1420.25
-0.0887697     -1420.76
-0.0913427     -1421.27
-0.0939154     -1421.77
-0.0964878     -1422.27
-0.0990599     -1422.77
-0.101632     -1423.26
-0.104203     -1423.75
-0.106775     -1424.23
-0.109346     -1424.71
-0.111916     -1425.19
-0.114487     -1425.66
-0.117057     -1426.13
-0.11679     -1302.67
-0.116522     -1179.22
-0.116255     -1055.76
-0.115987     -932.307
-0.11572     -808.852
-0.115452     -685.396
-0.115185     -561.941
-0.114917     -438.486
-0.11465     -315.031
-0.114382     -191.575
-0.114115     -68.1202
-0.113847     55.3351
-0.11358     178.79
-0.113312     302.246
-0.113045     425.701
-0.112777     549.156
-0.11251     672.611
-0.112242     796.067
-0.111975     919.522
-0.111708     1042.98
-0.111434     1166.25
-0.110329     1264.44
-0.107423     1301.42
-0.104154     1318.25
-0.100884     1328.76
-0.0976452     1336.39
-0.0944301     1342.4
-0.0912305     1347.38
-0.0880406     1351.64
-0.084857     1355.37
-0.0816773     1358.69
-0.0785     1361.7
-0.0753241     1364.44
-0.0721492     1366.96
-0.0689746     1369.3
-0.0658002     1371.48
-0.0626258     1373.53
-0.0594512     1375.46
-0.0562764     1377.29
-0.0531012     1379.02
-0.0499257     1380.67
-0.0467497     1382.25
-0.0435734     1383.75
-0.0403967     1385.2
-0.0372197     1386.59
-0.0340422     1387.94
-0.0308643     1389.23
-0.0276861     1390.48
-0.0245076     1391.69
-0.0213286     1392.87
-0.0181494     1394.01
-0.0149698     1395.12
-0.0117899     1396.19
-0.00860972     1397.24
-0.00542924     1398.27
-0.00224849     1399.27
0.000932536     1400.24
0.00411381     1401.2
0.00729534     1402.13
0.0104771     1403.04
0.0136591     1403.94
0.0168413     1404.82
0.0200237     1405.68
0.0232063     1406.52
0.0263891     1407.35
0.0294361     1408.13
0.0320254     1408.78
0.0346134     1409.43
0.0372002     1410.06
0.0397858     1410.69
0.0423703     1411.31
0.0449538     1411.92
0.0475364     1412.52
0.050118     1413.12
0.0526989     1413.71
0.055279     1414.29
0.0578584     1414.86
0.0604371     1415.43
0.0630152     1415.99
0.0655926     1416.55
0.0681695     1417.1
0.0707459     1417.65
0.0733217     1418.19
0.0758971     1418.72
0.078472     1419.25
0.0810465     1419.78
0.0836206     1420.3
0.0861943     1420.81
0.0887676     1421.33
0.0913406     1421.83
0.0939132     1422.33
0.0964856     1422.83
0.0990576     1423.33
0.101629     1423.82
0.104201     1424.3
0.106772     1424.79
0.109343     1425.27
0.111914     1425.74
0.114484     1426.21
0.117055     1426.68
0.116754     1287.79
0.116453     1148.91
0.116152     1010.02
0.115851     871.133
0.11555     732.246
0.115249     593.359
0.114948     454.472
0.114647     315.585
0.114346     176.698
0.114046     37.8105
0.113745     -101.077
0.113444     -239.964
0.113143     -378.851
0.112842     -517.738
0.112541     -656.625
0.11224     -795.512
0.111939     -934.399
0.111638     -1073.29
0.111262     -1209.99
0.108987     -1287.09
0.105392     -1312.76
0.101704     -1326.24
0.0980536     -1335.31
0.0944346     -1342.17
0.0908355     -1347.71
0.0872482     -1352.39
0.083668     -1356.43
0.080092     -1360
0.0765184     -1363.21
0.0729462     -1366.12
0.0693747     -1368.79
0.0658034     -1371.26
0.0622321     -1373.55
0.0586606     -1375.7
0.0550887     -1377.72
0.0515164     -1379.63
0.0479436     -1381.44
0.0443704     -1383.16
0.0407966     -1384.8
0.0372224     -1386.37
0.0336477     -1387.88
0.0300725     -1389.33
0.0264969     -1390.72
0.0229208     -1392.07
0.0193443     -1393.37
0.0157673     -1394.62
0.01219     -1395.84
0.00861228     -1397.03
0.0050342     -1398.18
0.00145578     -1399.3
-0.00212297     -1400.39
-0.00570205     -1401.45
-0.00928142     -1402.49
-0.0128611     -1403.5
-0.016441     -1404.49
-0.0200212     -1405.46
-0.0236017     -1406.41
-0.0271824     -1407.34
-0.0304053     -1408.16
-0.0333177     -1408.89
-0.0362285     -1409.61
-0.0391377     -1410.32
-0.0420456     -1411.02
-0.0449521     -1411.71
-0.0478575     -1412.39
-0.0507618     -1413.05
-0.053665     -1413.71
-0.0565673     -1414.37
-0.0594687     -1415.01
-0.0623693     -1415.65
-0.0652691     -1416.27
-0.0681681     -1416.89
-0.0710665     -1417.51
-0.0739643     -1418.11
-0.0768615     -1418.72
-0.0797581     -1419.31
-0.0826541     -1419.9
-0.0855497     -1420.48
-0.0884448     -1421.06
-0.0913395     -1421.63
-0.0942337     -1422.19
-0.0971275     -1422.75
-0.100021     -1423.31
-0.102914     -1423.86
-0.105807     -1424.4
-0.108699     -1424.94
-0.111592     -1425.48
-0.114483     -1426.01
-0.117375     -1426.54
-0.120266     -1427.06
-0.123158     -1427.58
-0.126048     -1428.09
-0.128939     -1428.61
-0.131829     -1429.11
-0.13472     -1429.62
-0.13761     -1430.12
-0.1405     -1430.62
-0.143389     -1431.11
-0.146279     -1431.6
-0.149168     -1432.09
-0.148834     -1277.77
-0.148499     -1123.45
-0.148165     -969.131
-0.147831     -814.812
-0.147496     -660.493
-0.147162     -506.174
-0.146828     -351.855
-0.146493     -197.535
-0.146159     -43.2164
-0.145825     111.103
-0.14549     265.422
-0.145156     419.741
-0.144822     574.06
-0.144487     728.379
-0.144153     882.698
-0.143818     1037.02
-0.143451     1190.39
-0.141143     1283.22
-0.13715     1311.34
-0.133058     1325.48
-0.129011     1334.86
-0.124998     1341.93
-0.121005     1347.63
-0.117024     1352.42
-0.113049     1356.57
-0.109077     1360.23
-0.105107     1363.51
-0.101139     1366.49
-0.0971701     1369.23
-0.0932017     1371.75
-0.0892329     1374.1
-0.0852638     1376.3
-0.0812941     1378.37
-0.0773238     1380.33
-0.073353     1382.18
-0.0693815     1383.95
-0.0654095     1385.63
-0.0614369     1387.24
-0.0574638     1388.79
-0.0534901     1390.27
-0.0495159     1391.71
-0.0455412     1393.09
-0.041566     1394.43
-0.0375904     1395.72
-0.0336144     1396.98
-0.029638     1398.2
-0.0256611     1399.38
-0.0216839     1400.54
-0.0177064     1401.66
-0.0137285     1402.76
-0.00975029     1403.83
-0.00577179     1404.88
-0.00207126     1405.83
0.00116536     1406.65
0.00439992     1407.45
0.00763261     1408.24
0.0108636     1409.02
0.014093     1409.79
0.0173209     1410.54
0.0205476     1411.28
0.023773     1412.01
0.0269973     1412.73
0.0302205     1413.45
0.0334428     1414.15
0.0366641     1414.84
0.0398847     1415.53
0.0431044     1416.2
0.0463234     1416.87
0.0495417     1417.53
0.0527594     1418.18
0.0559765     1418.83
0.0591931     1419.47
0.0624091     1420.1
0.0656246     1420.72
0.0688397     1421.34
0.0720543     1421.95
0.0752685     1422.56
0.0784824     1423.16
0.0816958     1423.76
0.084909     1424.35
0.0881217     1424.93
0.0913342     1425.51
0.0945464     1426.09
0.0977583     1426.66
0.10097     1427.22
0.104181     1427.79
0.107393     1428.34
0.110604     1428.9
0.113814     1429.44
0.117025     1429.99
0.120235     1430.53
0.123445     1431.07
0.126655     1431.6
0.129865     1432.13
0.133075     1432.66
0.136284     1433.18
0.139494     1433.7
0.142703     1434.22
0.145912     1434.73
0.149121     1435.24
0.148786     1280.92
0.148452     1126.61
0.148118     972.286
0.147783     817.967
0.147449     663.648
0.147115     509.329
0.14678     355.01
0.146446     200.691
0.146112     46.3718
0.145777     -107.947
0.145443     -262.266
0.145109     -416.585
0.144774     -570.904
0.14444     -725.223
0.144105     -879.543
0.143771     -1033.86
0.143405     -1187.26
0.141123     -1280.9
0.137138     -1309.37
0.133047     -1323.64
0.129     -1333.11
0.124987     -1340.23
0.120993     -1345.97
0.117012     -1350.8
0.113036     -1354.97
0.109065     -1358.65
0.105095     -1361.96
0.101126     -1364.96
0.097158     -1367.71
0.0931895     -1370.25
0.0892208     -1372.61
0.0852517     -1374.82
0.081282     -1376.9
0.0773118     -1378.87
0.073341     -1380.73
0.0693697     -1382.51
0.0653977     -1384.2
0.0614251     -1385.82
0.057452     -1387.38
0.0534784     -1388.87
0.0495043     -1390.31
0.0455296     -1391.7
0.0415545     -1393.04
0.0375789     -1394.34
0.0336029     -1395.6
0.0296265     -1396.83
0.0256498     -1398.02
0.0216726     -1399.18
0.0176951     -1400.31
0.0137173     -1401.41
0.00973909     -1402.49
0.00576062     -1403.54
0.00206112     -1404.5
-0.00117573     -1405.32
-0.0044105     -1406.13
-0.00764338     -1406.92
-0.0108745     -1407.7
-0.0141041     -1408.47
-0.0173323     -1409.23
-0.0205591     -1409.97
-0.0237846     -1410.71
-0.0270091     -1411.43
-0.0302324     -1412.15
-0.0334548     -1412.85
-0.0366763     -1413.55
-0.039897     -1414.24
-0.0431168     -1414.92
-0.0463359     -1415.59
-0.0495544     -1416.25
-0.0527722     -1416.9
-0.0559894     -1417.55
-0.059206     -1418.19
-0.0624221     -1418.83
-0.0656377     -1419.45
-0.0688528     -1420.07
-0.0720675     -1420.69
-0.0752818     -1421.3
-0.0784957     -1421.9
-0.0817093     -1422.5
-0.0849225     -1423.09
-0.0881353     -1423.68
-0.0913479     -1424.26
-0.0945601     -1424.84
-0.0977721     -1425.41
-0.100984     -1425.98
-0.104195     -1426.54
-0.107406     -1427.1
-0.110617     -1427.66
-0.113828     -1428.21
-0.117039     -1428.75
-0.120249     -1429.3
-0.123459     -1429.83
-0.126669     -1430.37
-0.129879     -1430.9
-0.133089     -1431.43
-0.136299     -1431.96
-0.139508     -1432.48
-0.142717     -1433
-0.145926     -1433.51
-0.149135     -1434.02
-0.148801     -1279.7
-0.148467     -1125.39
-0.148132     -971.066
-0.147798     -816.747
-0.147463     -662.428
-0.147129     -508.109
-0.146795     -353.79
-0.14646     -199.471
-0.146126     -45.1517
-0.145792     109.167
-0.145457     263.486
-0.145123     417.805
-0.144789     572.125
-0.144454     726.444
-0.14412     880.763
-0.143786     1035.08
-0.143419     1188.47
-0.141127     1281.8
-0.137139     1310.13
-0.133048     1324.35
-0.129001     1333.79
-0.124988     1340.89
-0.120995     1346.61
-0.117013     1351.42
-0.113038     1355.59
-0.109067     1359.26
-0.105097     1362.56
-0.101128     1365.55
-0.0971599     1368.29
-0.0931915     1370.83
-0.0892228     1373.19
-0.0852537     1375.39
-0.081284     1377.47
-0.0773138     1379.43
-0.073343     1381.29
-0.0693716     1383.06
-0.0653997     1384.75
-0.0614271     1386.37
-0.057454     1387.92
-0.0534803     1389.41
-0.0495062     1390.85
-0.0455315     1392.24
-0.0415564     1393.58
-0.0375808     1394.88
-0.0336048     1396.13
-0.0296284     1397.36
-0.0256516     1398.55
-0.0216745     1399.7
-0.017697     1400.83
-0.0137191     1401.93
-0.00974094     1403.01
-0.00576247     1404.06
-0.00206315     1405.01
0.0011736     1405.83
0.00440827     1406.64
0.00764107     1407.43
0.0108722     1408.21
0.0141017     1408.98
0.0173297     1409.73
0.0205564     1410.48
0.0237819     1411.21
0.0270063     1411.94
0.0302296     1412.65
0.033452     1413.35
0.0366734     1414.05
0.039894     1414.73
0.0431138     1415.41
0.0463329     1416.08
0.0495512     1416.74
0.052769     1417.4
0.0559861     1418.04
0.0592027     1418.68
0.0624188     1419.32
0.0656344     1419.94
0.0688495     1420.56
0.0720641     1421.18
0.0752784     1421.79
0.0784923     1422.39
0.0817058     1422.99
0.0849189     1423.58
0.0881318     1424.16
0.0913443     1424.74
0.0945565     1425.32
0.0977685     1425.89
0.10098     1426.46
0.104192     1427.02
0.107403     1427.58
0.110614     1428.13
0.113825     1428.68
0.117035     1429.23
0.120245     1429.77
0.123456     1430.31
0.126666     1430.85
0.129875     1431.38
0.133085     1431.91
0.136295     1432.43
0.139504     1432.95
0.142713     1433.47
0.145922     1433.98
0.149131     1434.49
