70.2515	0.393305	2.740
70.6678	0.392786	2.750
71.0857	0.392266	2.760
71.5064	0.391741	2.770
71.9279	0.391231	2.780
72.3510	0.390714	2.790
72.7771	0.390201	2.800
73.2042	0.389693	2.810
73.6327	0.389179	2.820
74.0645	0.388677	2.830
74.4975	0.388172	2.840
74.9319	0.387669	2.850
75.3694	0.387175	2.860
75.8086	0.386676	2.870
76.2492	0.386192	2.880
76.6924	0.385702	2.890
77.1380	0.385223	2.900
77.5852	0.384744	2.910
78.0340	0.384267	2.920
78.4864	0.383798	2.930
78.9402	0.383324	2.940
79.3956	0.382866	2.950
79.8540	0.382402	2.960
80.3146	0.381953	2.970
80.7766	0.381502	2.980
81.2410	0.381064	2.990
81.7082	0.380630	3.000
