[JOINT]-[J1]-[2]     [BEAMCOLUMN]-[E3]-[1]-[2]
-0.00131226     391.896
-0.00137787     411.491
-0.00144348     431.086
-0.00150909     450.681
-0.00157471     470.275
-0.00164032     489.87
-0.00157471     470.275
-0.00150909     450.681
-0.00144348     431.086
-0.00137787     411.491
-0.00131226     391.896
-0.00124664     372.301
-0.00118103     352.707
-0.00111542     333.112
-0.0010498     313.517
-0.000984191     293.922
-0.000918579     274.327
-0.000852966     254.733
-0.000787353     235.138
-0.00072174     215.543
-0.000656128     195.948
-0.000590515     176.353
-0.000524902     156.758
-0.000459289     137.164
-0.000393677     117.569
-0.000328064     97.9741
-0.000262451     78.3792
-0.000196838     58.7844
-0.000131226     39.1896
-6.56128e-05     19.5948
3.25261e-19     -6.44016e-14
6.56128e-05     -19.5948
0.000131226     -39.1896
0.000196838     -58.7844
0.000262451     -78.3792
0.000328064     -97.9741
0.000393677     -117.569
0.000459289     -137.164
0.000524902     -156.758
0.000590515     -176.353
0.000656128     -195.948
0.00072174     -215.543
0.000787353     -235.138
0.000852966     -254.733
0.000918579     -274.327
0.000984191     -293.922
0.0010498     -313.517
0.00111542     -333.112
0.00118103     -352.707
0.00124664     -372.301
0.00131226     -391.896
0.00137787     -411.491
0.00144348     -431.086
0.00150909     -450.681
0.00157471     -470.275
0.00164032     -489.87
0.00156377     -467.01
0.00148722     -444.149
0.00141067     -421.288
0.00133413     -398.428
0.00125758     -375.567
0.00118103     -352.707
0.00110448     -329.846
0.00102793     -306.985
0.000951385     -284.125
0.000874837     -261.264
0.000798288     -238.404
0.00072174     -215.543
0.000645192     -192.682
0.000568644     -169.822
0.000492096     -146.961
0.000415547     -124.1
0.000338999     -101.24
0.000262451     -78.3792
0.000185903     -55.5186
0.000109355     -32.658
3.28064e-05     -9.79741
-4.37418e-05     13.0632
-0.00012029     35.9238
-0.000196838     58.7844
-0.000273386     81.6451
-0.000349935     104.506
-0.000426483     127.366
-0.000503031     150.227
-0.000579579     173.088
-0.000656128     195.948
-0.000732676     218.809
-0.000809224     241.669
-0.000885772     264.53
-0.00096232     287.391
-0.00103887     310.251
-0.00111542     333.112
-0.00119197     355.972
-0.00126851     378.833
-0.00134506     401.694
-0.00142161     424.554
-0.00149816     447.415
-0.00157471     470.275
-0.00165125     493.136
-0.0017278     515.997
-0.0017929     535.437
-0.00179488     536.028
-0.00179686     536.619
-0.00179884     537.21
-0.00180081     537.801
-0.00180279     538.392
-0.00171531     512.266
-0.00162783     486.14
-0.00154034     460.013
-0.00145286     433.887
-0.00136538     407.76
-0.00127789     381.634
-0.00119041     355.507
-0.00110292     329.381
-0.00101544     303.255
-0.000927957     277.128
-0.000840473     251.002
-0.00075299     224.875
-0.000665506     198.749
-0.000578022     172.623
-0.000490539     146.496
-0.000403055     120.37
-0.000315571     94.2433
-0.000228088     68.1169
-0.000140604     41.9905
-5.31204e-05     15.864
3.43633e-05     -10.2624
0.000121847     -36.3888
0.000209331     -62.5152
0.000296814     -88.6416
0.000384298     -114.768
0.000471782     -140.894
0.000559265     -167.021
0.000646749     -193.147
0.000734233     -219.274
0.000821716     -245.4
0.0009092     -271.527
0.000996684     -297.653
0.00108417     -323.779
0.00117165     -349.906
0.00125913     -376.032
0.00134662     -402.159
0.0014341     -428.285
0.00152159     -454.411
0.00160907     -480.538
0.00169655     -506.664
0.00178244     -532.313
0.0017847     -532.989
0.00178696     -533.664
0.00178922     -534.34
0.00179149     -535.015
0.00179375     -535.69
0.00179601     -536.366
0.00179827     -537.041
0.00180053     -537.717
0.00180279     -538.392
0.00171531     -512.266
0.00162783     -486.14
0.00154034     -460.013
0.00145286     -433.887
0.00136538     -407.76
0.00127789     -381.634
0.00119041     -355.507
0.00110292     -329.381
0.00101544     -303.255
0.000927957     -277.128
0.000840473     -251.002
0.00075299     -224.875
0.000665506     -198.749
0.000578022     -172.623
0.000490539     -146.496
0.000403055     -120.37
0.000315571     -94.2433
0.000228088     -68.1169
0.000140604     -41.9905
5.31204e-05     -15.864
-3.43633e-05     10.2624
-0.000121847     36.3888
-0.000209331     62.5152
-0.000296814     88.6416
-0.000384298     114.768
-0.000471782     140.894
-0.000559265     167.021
-0.000646749     193.147
-0.000734233     219.274
-0.000821716     245.4
-0.0009092     271.527
-0.000996684     297.653
-0.00108417     323.779
-0.00117165     349.906
-0.00125913     376.032
-0.00134662     402.159
-0.0014341     428.285
-0.00152159     454.411
-0.00160907     480.538
-0.00169655     506.664
-0.00178244     532.313
-0.0017847     532.989
-0.00178696     533.664
-0.00178922     534.34
-0.00179149     535.015
-0.00179375     535.69
-0.00179601     536.366
-0.00179827     537.041
-0.00180053     537.717
-0.00180279     538.392
-0.00171531     512.266
-0.00162783     486.14
-0.00154034     460.013
-0.00145286     433.887
-0.00136538     407.76
-0.00127789     381.634
-0.00119041     355.507
-0.00110292     329.381
-0.00101544     303.255
-0.000927957     277.128
-0.000840473     251.002
-0.00075299     224.875
-0.000665506     198.749
-0.000578022     172.623
-0.000490539     146.496
-0.000403055     120.37
-0.000315571     94.2433
-0.000228088     68.1169
-0.000140604     41.9905
-5.31204e-05     15.864
3.43633e-05     -10.2624
0.000121847     -36.3888
0.000209331     -62.5152
0.000296814     -88.6416
0.000384298     -114.768
0.000471782     -140.894
0.000559265     -167.021
0.000646749     -193.147
0.000734233     -219.274
0.000821716     -245.4
0.0009092     -271.527
0.000996684     -297.653
0.00108417     -323.779
0.00117165     -349.906
0.00125913     -376.032
0.00134662     -402.159
0.0014341     -428.285
0.00152159     -454.411
0.00160907     -480.538
0.00169655     -506.664
0.00178244     -532.313
0.0017847     -532.989
0.00178696     -533.664
0.00178922     -534.34
0.00179149     -535.015
0.00179375     -535.69
0.00179601     -536.366
0.00179827     -537.041
0.00180053     -537.717
0.00180279     -538.392
0.00169344     -505.734
0.00158408     -473.076
0.00147473     -440.418
0.00136538     -407.76
0.00125602     -375.102
0.00114667     -342.444
0.00103731     -309.786
0.000927957     -277.128
0.000818603     -244.47
0.000709248     -211.812
0.000599893     -179.154
0.000490539     -146.496
0.000381184     -113.838
0.00027183     -81.1801
0.000162475     -48.5221
5.31204e-05     -15.864
-5.62342e-05     16.794
-0.000165589     49.452
-0.000274943     82.11
-0.000384298     114.768
-0.000493653     147.426
-0.000603007     180.084
-0.000712362     212.742
-0.000821716     245.4
-0.000931071     278.058
-0.00104043     310.716
-0.00114978     343.374
-0.00125913     376.032
-0.00136849     408.69
-0.00147784     441.348
-0.0015872     474.006
-0.00169655     506.664
-0.001783     532.482
-0.00178583     533.326
-0.00178866     534.171
-0.00179149     535.015
-0.00179431     535.859
-0.00179714     536.704
-0.00179997     537.548
-0.00180279     538.392
-0.00180562     539.237
-0.00180845     540.081
-0.00181128     540.925
-0.0018141     541.77
-0.00181693     542.614
-0.00181976     543.458
-0.00182258     544.303
-0.00182541     545.147
-0.00182824     545.991
-0.00183107     546.836
-0.00169984     507.646
-0.00156861     468.456
-0.00143739     429.267
-0.00130616     390.077
-0.00117494     350.888
-0.00104371     311.698
-0.000912487     272.508
-0.000781262     233.319
-0.000650036     194.129
-0.000518811     154.939
-0.000387585     115.75
-0.00025636     76.5602
-0.000125134     37.3705
6.0912e-06     -1.8191
0.000137317     -41.0087
0.000268542     -80.1983
0.000399768     -119.388
0.000530993     -158.578
0.000662219     -197.767
0.000793444     -236.957
0.00092467     -276.146
0.0010559     -315.336
0.00118712     -354.526
0.00131835     -393.715
0.00144957     -432.905
0.0015808     -472.095
0.00171202     -511.284
0.00175643     -524.545
0.00175982     -525.559
0.00176321     -526.572
0.00176661     -527.585
0.00177     -528.598
0.00177339     -529.611
0.00177678     -530.625
0.00178018     -531.638
0.00178357     -532.651
0.00178696     -533.664
0.00179035     -534.677
0.00179375     -535.69
0.00179714     -536.704
0.00180053     -537.717
0.00180392     -538.73
0.00180732     -539.743
0.00181071     -540.756
0.0018141     -541.77
0.0018175     -542.783
0.00182089     -543.796
0.00182428     -544.809
0.00182767     -545.822
0.00183107     -546.836
0.00169984     -507.646
0.00156861     -468.456
0.00143739     -429.267
0.00130616     -390.077
0.00117494     -350.888
0.00104371     -311.698
0.000912487     -272.508
0.000781262     -233.319
0.000650036     -194.129
0.000518811     -154.939
0.000387585     -115.75
0.00025636     -76.5602
0.000125134     -37.3705
-6.0912e-06     1.8191
-0.000137317     41.0087
-0.000268542     80.1983
-0.000399768     119.388
-0.000530993     158.578
-0.000662219     197.767
-0.000793444     236.957
-0.00092467     276.146
-0.0010559     315.336
-0.00118712     354.526
-0.00131835     393.715
-0.00144957     432.905
-0.0015808     472.095
-0.00171202     511.284
-0.00175643     524.545
-0.00175982     525.559
-0.00176321     526.572
-0.00176661     527.585
-0.00177     528.598
-0.00177339     529.611
-0.00177678     530.625
-0.00178018     531.638
-0.00178357     532.651
-0.00178696     533.664
-0.00179035     534.677
-0.00179375     535.69
-0.00179714     536.704
-0.00180053     537.717
-0.00180392     538.73
-0.00180732     539.743
-0.00181071     540.756
-0.0018141     541.77
-0.0018175     542.783
-0.00182089     543.796
-0.00182428     544.809
-0.00182767     545.822
-0.00183107     546.836
-0.00169984     507.646
-0.00156861     468.456
-0.00143739     429.267
-0.00130616     390.077
-0.00117494     350.888
-0.00104371     311.698
-0.000912487     272.508
-0.000781262     233.319
-0.000650036     194.129
-0.000518811     154.939
-0.000387585     115.75
-0.00025636     76.5602
-0.000125134     37.3705
6.0912e-06     -1.8191
0.000137317     -41.0087
0.000268542     -80.1983
0.000399768     -119.388
0.000530993     -158.578
0.000662219     -197.767
0.000793444     -236.957
0.00092467     -276.146
0.0010559     -315.336
0.00118712     -354.526
0.00131835     -393.715
0.00144957     -432.905
0.0015808     -472.095
0.00171202     -511.284
0.00175643     -524.545
0.00175982     -525.559
0.00176321     -526.572
0.00176661     -527.585
0.00177     -528.598
0.00177339     -529.611
0.00177678     -530.625
0.00178018     -531.638
0.00178357     -532.651
0.00178696     -533.664
0.00179035     -534.677
0.00179375     -535.69
0.00179714     -536.704
0.00180053     -537.717
0.00180392     -538.73
0.00180732     -539.743
0.00181071     -540.756
0.0018141     -541.77
0.0018175     -542.783
0.00182089     -543.796
0.00182428     -544.809
0.00182767     -545.822
0.00183107     -546.836
0.00167797     -501.114
0.00152487     -455.393
0.00137178     -409.672
0.00121868     -363.951
0.00106558     -318.229
0.000912487     -272.508
0.000759391     -226.787
0.000606294     -181.066
0.000453198     -135.345
0.000300102     -89.6234
0.000147005     -43.9021
-6.0912e-06     1.8191
-0.000159188     47.5403
-0.000312284     93.2616
-0.00046538     138.983
-0.000618477     184.704
-0.000771573     230.425
-0.00092467     276.146
-0.00107777     321.868
-0.00123086     367.589
-0.00138396     413.31
-0.00153706     459.031
-0.00169015     504.753
-0.00175643     524.545
-0.00176039     525.727
-0.00176434     526.909
-0.0017683     528.092
-0.00177226     529.274
-0.00177622     530.456
-0.00178018     531.638
-0.00178413     532.82
-0.00178809     534.002
-0.00179205     535.184
-0.00179601     536.366
-0.00179997     537.548
-0.00180392     538.73
-0.00180788     539.912
-0.00181184     541.094
-0.0018158     542.276
-0.00181976     543.458
-0.00182372     544.64
-0.00182767     545.822
-0.00183163     547.005
-0.00183559     548.187
-0.00183955     549.369
-0.00184351     550.551
-0.00184746     551.733
-0.00185142     552.915
-0.00185538     554.097
-0.00185934     555.279
-0.00168437     503.026
-0.0015094     450.773
-0.00133444     398.52
-0.00115947     346.268
-0.000984501     294.015
-0.000809534     241.762
-0.000634567     189.509
-0.000459599     137.256
-0.000284632     85.0034
-0.000109665     32.7506
6.53028e-05     -19.5022
0.00024027     -71.7551
0.000415237     -124.008
0.000590205     -176.261
0.000765172     -228.514
0.000940139     -280.766
0.00111511     -333.019
0.00129007     -385.272
0.00146504     -437.525
0.00164001     -489.778
0.00172816     -516.102
0.00173268     -517.453
0.0017372     -518.804
0.00174173     -520.155
0.00174625     -521.506
0.00175077     -522.857
0.0017553     -524.208
0.00175982     -525.559
0.00176434     -526.909
0.00176887     -528.26
0.00177339     -529.611
0.00177791     -530.962
0.00178244     -532.313
0.00178696     -533.664
0.00179149     -535.015
0.00179601     -536.366
0.00180053     -537.717
0.00180506     -539.068
0.00180958     -540.419
0.0018141     -541.77
0.00181863     -543.121
0.00182315     -544.471
0.00182767     -545.822
0.0018322     -547.173
0.00183672     -548.524
0.00184124     -549.875
0.00184577     -551.226
0.00185029     -552.577
0.00185481     -553.928
0.00185934     -555.279
0.00168437     -503.026
0.0015094     -450.773
0.00133444     -398.52
0.00115947     -346.268
0.000984501     -294.015
0.000809534     -241.762
0.000634567     -189.509
0.000459599     -137.256
0.000284632     -85.0034
0.000109665     -32.7506
-6.53028e-05     19.5022
-0.00024027     71.7551
-0.000415237     124.008
-0.000590205     176.261
-0.000765172     228.514
-0.000940139     280.766
-0.00111511     333.019
-0.00129007     385.272
-0.00146504     437.525
-0.00164001     489.778
-0.00172816     516.102
-0.00173268     517.453
-0.0017372     518.804
-0.00174173     520.155
-0.00174625     521.506
-0.00175077     522.857
-0.0017553     524.208
-0.00175982     525.559
-0.00176434     526.909
-0.00176887     528.26
-0.00177339     529.611
-0.00177791     530.962
-0.00178244     532.313
-0.00178696     533.664
-0.00179149     535.015
-0.00179601     536.366
-0.00180053     537.717
-0.00180506     539.068
-0.00180958     540.419
-0.0018141     541.77
-0.00181863     543.121
-0.00182315     544.471
-0.00182767     545.822
-0.0018322     547.173
-0.00183672     548.524
-0.00184124     549.875
-0.00184577     551.226
-0.00185029     552.577
-0.00185481     553.928
-0.00185934     555.279
-0.00168437     503.026
-0.0015094     450.773
-0.00133444     398.52
-0.00115947     346.268
-0.000984501     294.015
-0.000809534     241.762
-0.000634567     189.509
-0.000459599     137.256
-0.000284632     85.0034
-0.000109665     32.7506
6.53028e-05     -19.5022
0.00024027     -71.7551
0.000415237     -124.008
0.000590205     -176.261
0.000765172     -228.514
0.000940139     -280.766
0.00111511     -333.019
0.00129007     -385.272
0.00146504     -437.525
0.00164001     -489.778
0.00172816     -516.102
0.00173268     -517.453
0.0017372     -518.804
0.00174173     -520.155
0.00174625     -521.506
0.00175077     -522.857
0.0017553     -524.208
0.00175982     -525.559
0.00176434     -526.909
0.00176887     -528.26
0.00177339     -529.611
0.00177791     -530.962
0.00178244     -532.313
0.00178696     -533.664
0.00179149     -535.015
0.00179601     -536.366
0.00180053     -537.717
0.00180506     -539.068
0.00180958     -540.419
0.0018141     -541.77
0.00181863     -543.121
0.00182315     -544.471
0.00182767     -545.822
0.0018322     -547.173
0.00183672     -548.524
0.00184124     -549.875
0.00184577     -551.226
0.00185029     -552.577
0.00185481     -553.928
0.00185934     -555.279
0.0016625     -496.494
0.00146566     -437.71
0.00126882     -378.926
0.00107198     -320.141
0.000875147     -261.357
0.000678308     -202.572
0.00048147     -143.788
0.000284632     -85.0034
8.77937e-05     -26.219
-0.000109045     32.5654
-0.000305883     91.3499
-0.000502721     150.134
-0.000699559     208.919
-0.000896398     267.703
-0.00109324     326.488
-0.00129007     385.272
-0.00148691     444.056
-0.00168375     502.841
-0.00172985     516.609
-0.00173494     518.128
-0.00174003     519.648
-0.00174512     521.168
-0.00175021     522.688
-0.0017553     524.208
-0.00176039     525.727
-0.00176547     527.247
-0.00177056     528.767
-0.00177565     530.287
-0.00178074     531.807
-0.00178583     533.326
-0.00179092     534.846
-0.00179601     536.366
-0.0018011     537.886
-0.00180619     539.406
-0.00181128     540.925
-0.00181636     542.445
-0.00182145     543.965
-0.00182654     545.485
-0.00183163     547.005
-0.00183672     548.524
-0.00184181     550.044
-0.0018469     551.564
-0.00185199     553.084
-0.00185708     554.603
-0.00186217     556.123
-0.00186725     557.643
-0.00187234     559.163
-0.00187743     560.683
-0.00188252     562.202
-0.00188761     563.722
-0.0016689     498.406
-0.00145019     433.09
-0.00123148     367.774
-0.00101277     302.458
-0.000794064     237.142
-0.000575355     171.826
-0.000356646     106.51
-0.000137937     41.1939
8.07725e-05     -24.1222
0.000299482     -89.4382
0.000518191     -154.754
0.0007369     -220.07
0.000955609     -285.386
0.00117432     -350.702
0.00139303     -416.018
0.00161174     -481.334
0.00170101     -507.997
0.00170667     -509.685
0.00171232     -511.374
0.00171798     -513.062
0.00172363     -514.751
0.00172929     -516.44
0.00173494     -518.128
0.0017406     -519.817
0.00174625     -521.506
0.0017519     -523.194
0.00175756     -524.883
0.00176321     -526.572
0.00176887     -528.26
0.00177452     -529.949
0.00178018     -531.638
0.00178583     -533.326
0.00179149     -535.015
0.00179714     -536.704
0.00180279     -538.392
0.00180845     -540.081
0.0018141     -541.77
0.00181976     -543.458
0.00182541     -545.147
0.00183107     -546.836
0.00183672     -548.524
0.00184237     -550.213
0.00184803     -551.902
0.00185368     -553.59
0.00185934     -555.279
0.00186499     -556.968
0.00187065     -558.656
0.0018763     -560.345
0.00188196     -562.034
0.00188761     -563.722
0.0016689     -498.406
0.00145019     -433.09
0.00123148     -367.774
0.00101277     -302.458
0.000794064     -237.142
0.000575355     -171.826
0.000356646     -106.51
0.000137937     -41.1939
-8.07725e-05     24.1222
-0.000299482     89.4382
-0.000518191     154.754
-0.0007369     220.07
-0.000955609     285.386
-0.00117432     350.702
-0.00139303     416.018
-0.00161174     481.334
-0.00170101     507.997
-0.00170667     509.685
-0.00171232     511.374
-0.00171798     513.062
-0.00172363     514.751
-0.00172929     516.44
-0.00173494     518.128
-0.0017406     519.817
-0.00174625     521.506
-0.0017519     523.194
-0.00175756     524.883
-0.00176321     526.572
-0.00176887     528.26
-0.00177452     529.949
-0.00178018     531.638
-0.00178583     533.326
-0.00179149     535.015
-0.00179714     536.704
-0.00180279     538.392
-0.00180845     540.081
-0.0018141     541.77
-0.00181976     543.458
-0.00182541     545.147
-0.00183107     546.836
-0.00183672     548.524
-0.00184237     550.213
-0.00184803     551.902
-0.00185368     553.59
-0.00185934     555.279
-0.00186499     556.968
-0.00187065     558.656
-0.0018763     560.345
-0.00188196     562.034
-0.00188761     563.722
-0.0016689     498.406
-0.00145019     433.09
-0.00123148     367.774
-0.00101277     302.458
-0.000794064     237.142
-0.000575355     171.826
-0.000356646     106.51
-0.000137937     41.1939
8.07725e-05     -24.1222
0.000299482     -89.4382
0.000518191     -154.754
0.0007369     -220.07
0.000955609     -285.386
0.00117432     -350.702
0.00139303     -416.018
0.00161174     -481.334
0.00170101     -507.997
0.00170667     -509.685
0.00171232     -511.374
0.00171798     -513.062
0.00172363     -514.751
0.00172929     -516.44
0.00173494     -518.128
0.0017406     -519.817
0.00174625     -521.506
0.0017519     -523.194
0.00175756     -524.883
0.00176321     -526.572
0.00176887     -528.26
0.00177452     -529.949
0.00178018     -531.638
0.00178583     -533.326
0.00179149     -535.015
0.00179714     -536.704
0.00180279     -538.392
0.00180845     -540.081
0.0018141     -541.77
0.00181976     -543.458
0.00182541     -545.147
0.00183107     -546.836
0.00183672     -548.524
0.00184237     -550.213
0.00184803     -551.902
0.00185368     -553.59
0.00185934     -555.279
0.00186499     -556.968
0.00187065     -558.656
0.0018763     -560.345
0.00188196     -562.034
0.00188761     -563.722
0.00177826     -531.064
0.0016689     -498.406
0.00155955     -465.748
0.00145019     -433.09
0.00134084     -400.432
0.00123148     -367.774
0.00112213     -335.116
0.00101277     -302.458
0.000903419     -269.8
0.000794064     -237.142
0.00068471     -204.484
0.000575355     -171.826
0.000466     -139.168
0.000356646     -106.51
0.000247291     -73.8519
0.000137937     -41.1939
2.85821e-05     -8.53586
-8.07725e-05     24.1222
-0.000190127     56.7802
-0.000299482     89.4382
-0.000408836     122.096
-0.000518191     154.754
-0.000627545     187.412
-0.0007369     220.07
-0.000846255     252.728
-0.000955609     285.386
-0.00106496     318.044
-0.00117432     350.702
-0.00128367     383.36
-0.00139303     416.018
-0.00150238     448.676
-0.00161174     481.334
-0.00169819     507.152
-0.00170101     507.997
-0.00170384     508.841
-0.00170667     509.685
-0.0017095     510.53
-0.00171232     511.374
-0.00171515     512.218
-0.00171798     513.062
-0.0017208     513.907
-0.00172363     514.751
-0.00172646     515.596
-0.00172929     516.44
-0.00173211     517.284
-0.00173494     518.128
-0.00173777     518.973
-0.0017406     519.817
-0.00174342     520.661
-0.00174625     521.506
