[NODE]-[N4]-[2]-[1]     [BEAMCOLUMN]-[E3]-[1]-[2]
60     -466.462
48     -481.77
36     -494.118
24     -504.661
12     -513.955
1.08002e-12     -522.319
-12     -529.956
-24     -537.003
-36     -543.56
-48     -549.702
-60     -555.485
-72     -560.957
-84     -566.151
-96     -571.1
-108     -575.828
-120     -580.355
-132     -584.701
-144     -588.879
-156     -592.904
-168     -596.788
-180     -600.54
-192     -604.169
-204     -607.685
-216     -611.094
-228     -614.403
-240     -617.617
-252     -620.742
-264     -623.784
-276     -626.745
-288     -629.631
-300     -632.446
-288     -567.13
-276     -501.814
-264     -436.498
-252     -371.181
-240     -305.865
-228     -240.549
-216     -175.233
-204     -109.917
-192     -44.6013
-180     20.7147
-168     86.0308
-156     151.347
-144     216.663
-132     281.979
-120     347.295
-108     412.611
-96     477.927
-84     543.243
-72     598.713
-60     626.396
-48     645.494
-36     660.432
-24     672.794
-12     683.363
1.07991e-12     692.597
12     700.788
24     708.137
36     714.79
48     720.857
60     726.421
72     731.55
84     736.296
96     740.704
108     744.811
120     748.648
132     752.24
144     755.612
156     758.781
168     761.767
180     764.583
192     767.243
204     769.758
216     772.141
228     774.399
240     776.541
252     778.576
264     780.511
276     782.351
288     784.126
300     785.898
288     720.582
276     655.266
264     589.95
252     524.634
240     459.318
228     394.002
216     328.686
204     263.37
192     198.054
180     132.738
168     67.4219
156     2.10582
144     -63.2102
132     -128.526
120     -193.842
108     -259.158
96     -324.474
84     -389.79
72     -441.569
60     -463.454
48     -478.864
36     -491.298
24     -501.919
12     -511.284
1.08002e-12     -519.714
-12     -527.412
-24     -534.518
-36     -541.131
-48     -547.327
-60     -553.163
-72     -558.684
-84     -563.927
-96     -568.923
-108     -573.696
-120     -578.268
-132     -582.657
-144     -586.878
-156     -590.944
-168     -594.868
-180     -598.66
-192     -602.329
-204     -605.883
-216     -609.33
-228     -612.676
-240     -615.927
-252     -619.088
-264     -622.164
-276     -625.161
-288     -628.082
-300     -630.93
-294     -598.272
-288     -565.614
-282     -532.956
-276     -500.298
-270     -467.64
-264     -434.982
-258     -402.324
-252     -369.666
-246     -337.008
-240     -304.35
-234     -271.692
-228     -239.034
-222     -206.376
-216     -173.718
-210     -141.06
-204     -108.402
-198     -75.7435
-192     -43.0855
-186     -10.4275
-180     22.2305
-174     54.8886
-168     87.5466
-162     120.205
-156     152.863
-150     185.521
-144     218.179
-138     250.837
-132     283.495
-126     316.153
-120     348.811
-114     381.469
-108     414.127
-102     446.785
-96     479.443
-90     512.101
-84     544.759
-78     577.279
-72     599.783
-66     615.255
-60     627.496
-54     637.77
-48     646.688
-42     654.598
-36     661.722
-30     668.211
-24     674.173
-18     679.69
-12     684.825
-6     689.626
1.08002e-12     694.134
