L_Link_disp     L_Link_shear
0.0492931     1994.93
0.051234     1995.68
0.0531738     1996.43
0.0551126     1997.17
0.0570506     1997.89
0.0589876     1998.61
0.0609239     1999.32
0.0628593     2000.03
0.064794     2000.72
0.066728     2001.41
0.0686612     2002.09
0.0705939     2002.76
0.0725259     2003.43
0.0744573     2004.09
0.0763881     2004.74
0.0783184     2005.39
0.0802482     2006.03
0.080011     1850.9
0.0797737     1695.77
0.0795365     1540.65
0.0792992     1385.52
0.079062     1230.4
0.0788247     1075.27
0.0785875     920.142
0.0783502     765.016
0.078113     609.889
0.0778757     454.763
0.0776384     299.636
0.0774012     144.51
0.0771639     -10.6167
0.0769267     -165.743
0.0766894     -320.87
0.0764522     -475.996
0.0762149     -631.123
0.0759777     -786.249
0.0757404     -941.376
0.0755032     -1096.5
0.0752659     -1251.63
0.0750287     -1406.76
0.0747914     -1561.88
0.0745009     -1714.94
0.0729252     -1818.18
0.0697807     -1859.59
0.0661752     -1881.48
0.0624425     -1895.95
0.0587113     -1906.6
0.0550581     -1914.9
0.0515328     -1921.59
0.0481608     -1927.14
0.0449451     -1931.83
0.0418737     -1935.89
0.0389278     -1939.45
0.0360871     -1942.64
0.0333334     -1945.52
0.0306512     -1948.17
0.0280278     -1950.62
0.025453     -1952.9
0.0229187     -1955.04
0.0204184     -1957.06
0.0179468     -1958.98
0.0154996     -1960.81
0.0130734     -1962.55
0.0106653     -1964.23
0.00827287     -1965.83
0.00589422     -1967.38
0.00352766     -1968.88
0.00117177     -1970.32
-0.00117465     -1971.72
-0.00351261     -1973.08
-0.00584301     -1974.4
-0.00816661     -1975.68
-0.0104841     -1976.93
-0.012796     -1978.14
-0.0151029     -1979.33
-0.0174051     -1980.49
-0.0197032     -1981.63
-0.0219975     -1982.74
-0.0242882     -1983.82
-0.0265757     -1984.89
-0.0288602     -1985.93
-0.0311419     -1986.95
-0.0334211     -1987.96
-0.0356979     -1988.94
-0.0379725     -1989.91
-0.0402451     -1990.86
-0.0425157     -1991.8
-0.0447846     -1992.72
-0.0470518     -1993.63
-0.0493174     -1994.52
-0.0515815     -1995.4
-0.0538443     -1996.27
-0.0561058     -1997.13
-0.0583661     -1997.97
-0.0606252     -1998.8
-0.0628832     -1999.62
-0.0651402     -2000.43
-0.0673963     -2001.23
-0.0696514     -2002.02
-0.0719057     -2002.8
-0.0741591     -2003.58
-0.0764118     -2004.34
-0.0786637     -2005.09
-0.0809149     -2005.84
-0.0831655     -2006.58
-0.0854154     -2007.31
-0.0876647     -2008.03
-0.0899134     -2008.75
-0.0921616     -2009.46
-0.0944092     -2010.16
-0.0966564     -2010.85
-0.098903     -2011.54
-0.101149     -2012.22
-0.103395     -2012.9
-0.10564     -2013.57
-0.107885     -2014.23
-0.11013     -2014.89
-0.112374     -2015.54
-0.112103     -1838.25
-0.111832     -1660.97
-0.111561     -1483.68
-0.111289     -1306.39
-0.111018     -1129.11
-0.110747     -951.818
-0.110476     -774.53
-0.110205     -597.243
-0.109934     -419.956
-0.109663     -242.668
-0.109391     -65.3806
-0.10912     111.907
-0.108849     289.194
-0.108578     466.482
-0.108307     643.769
-0.108036     821.057
-0.107764     998.344
-0.107493     1175.63
-0.107222     1352.92
-0.106951     1530.21
-0.106632     1705.62
-0.104717     1819.38
-0.100984     1861.08
-0.0968024     1882.82
-0.0925311     1897.16
-0.088318     1907.66
-0.084251     1915.79
-0.0803763     1922.32
-0.0767025     1927.72
-0.0732128     1932.29
-0.0698793     1936.26
-0.0666735     1939.78
-0.0635703     1942.94
-0.0605494     1945.82
-0.0575947     1948.48
-0.0546939     1950.95
-0.0518371     1953.26
-0.0490167     1955.44
-0.0462268     1957.5
-0.0434626     1959.47
-0.0407202     1961.34
-0.0379965     1963.13
-0.0352889     1964.86
-0.0325953     1966.51
-0.0299139     1968.11
-0.0272433     1969.66
-0.0245822     1971.15
-0.0219296     1972.6
-0.0192845     1974.01
-0.0166461     1975.38
-0.0140137     1976.71
-0.0113868     1978.01
-0.00876492     1979.28
-0.00614749     1980.52
-0.00353415     1981.72
-0.000924541     1982.91
0.00168164     1984.06
0.00428469     1985.2
0.00688484     1986.31
0.00948233     1987.4
0.0120774     1988.47
0.0146701     1989.52
0.0172607     1990.55
0.0198494     1991.56
0.0224362     1992.56
0.0250214     1993.54
0.0276049     1994.51
0.030187     1995.46
0.0327676     1996.4
0.035347     1997.32
0.0379251     1998.23
0.0405021     1999.13
0.0430779     2000.02
0.0456528     2000.89
0.0482267     2001.75
0.0507997     2002.61
0.0533718     2003.45
0.0559431     2004.28
0.0585136     2005.1
0.0610835     2005.92
0.0636526     2006.72
0.066221     2007.52
0.0687888     2008.3
0.0713561     2009.08
0.0739227     2009.85
0.0764888     2010.62
0.0790544     2011.37
0.0816196     2012.12
0.0841842     2012.86
0.0867484     2013.6
0.0893122     2014.33
0.0918755     2015.05
0.0944385     2015.76
0.0970011     2016.47
0.0995633     2017.18
0.102125     2017.88
0.104687     2018.57
0.107248     2019.26
0.109809     2019.94
0.11237     2020.61
0.112098     1843.33
0.111827     1666.04
0.111556     1488.75
0.111285     1311.46
0.111014     1134.18
0.110743     956.889
0.110472     779.602
0.1102     602.314
0.109929     425.027
0.109658     247.739
0.109387     70.4519
0.109116     -106.836
0.108845     -284.123
0.108574     -461.41
0.108302     -638.698
0.108031     -815.985
0.10776     -993.273
0.107489     -1170.56
0.107218     -1347.85
0.106947     -1525.14
0.106629     -1700.62
0.104744     -1815.51
0.101027     -1857.81
0.0968524     -1879.8
0.0925856     -1894.29
0.0883754     -1904.89
0.0843096     -1913.09
0.0804345     -1919.68
0.0767591     -1925.12
0.0732668     -1929.73
0.0699305     -1933.74
0.0667218     -1937.28
0.0636157     -1940.47
0.0605922     -1943.37
0.0576351     -1946.05
0.054732     -1948.54
0.0518731     -1950.87
0.0490509     -1953.06
0.0462593     -1955.14
0.0434936     -1957.12
0.0407497     -1959
0.0380247     -1960.81
0.0353159     -1962.54
0.0326212     -1964.21
0.0299388     -1965.82
0.0272673     -1967.38
0.0246053     -1968.88
0.0219518     -1970.34
0.0193059     -1971.76
0.0166668     -1973.13
0.0140337     -1974.48
0.0114062     -1975.78
0.00878368     -1977.06
0.00616568     -1978.3
0.00355179     -1979.52
0.000941676     -1980.7
-0.00166499     -1981.87
-0.0042685     -1983.01
-0.00686909     -1984.13
-0.009467     -1985.22
-0.0120624     -1986.3
-0.0146555     -1987.35
-0.0172465     -1988.39
-0.0198356     -1989.41
-0.0224227     -1990.41
-0.0250082     -1991.4
-0.027592     -1992.37
-0.0301744     -1993.32
-0.0327553     -1994.27
-0.0353349     -1995.2
-0.0379133     -1996.11
-0.0404905     -1997.01
-0.0430667     -1997.9
-0.0456418     -1998.78
-0.0482159     -1999.65
-0.0507891     -2000.51
-0.0533614     -2001.35
-0.0559329     -2002.19
-0.0585037     -2003.02
-0.0610736     -2003.83
-0.0636429     -2004.64
-0.0662116     -2005.44
-0.0687796     -2006.23
-0.071347     -2007.02
-0.0739138     -2007.79
-0.0764801     -2008.56
-0.0790458     -2009.32
-0.0816111     -2010.07
-0.0841759     -2010.81
-0.0867402     -2011.55
-0.0893041     -2012.28
-0.0918676     -2013.01
-0.0944307     -2013.73
-0.0969934     -2014.44
-0.0995558     -2015.15
-0.102118     -2015.85
-0.104679     -2016.54
-0.107241     -2017.23
-0.109802     -2017.92
-0.112363     -2018.6
-0.112091     -1841.31
-0.11182     -1664.02
-0.111549     -1486.73
-0.111278     -1309.45
-0.111007     -1132.16
-0.110736     -954.871
-0.110465     -777.584
-0.110193     -600.297
-0.109922     -423.009
-0.109651     -245.722
-0.10938     -68.4343
-0.109109     108.853
-0.108838     286.141
-0.108567     463.428
-0.108295     640.715
-0.108024     818.003
-0.107753     995.29
-0.107482     1172.58
-0.107211     1349.87
-0.10694     1527.15
-0.106622     1702.61
-0.104724     1817.05
-0.101001     1859.11
-0.0968239     1881
-0.0925554     1895.43
-0.0883442     1905.99
-0.0842782     1914.17
-0.0804036     1920.73
-0.0767292     1926.15
-0.0732382     1930.75
-0.0699033     1934.74
-0.066696     1938.27
-0.0635913     1941.45
-0.060569     1944.34
-0.057613     1947.01
-0.0547109     1949.49
-0.051853     1951.82
-0.0490317     1954.01
-0.0462409     1956.08
-0.0434758     1958.05
-0.0407327     1959.93
-0.0380082     1961.73
-0.0353     1963.46
-0.0326058     1965.13
-0.0299239     1966.73
-0.0272527     1968.28
-0.0245912     1969.78
-0.0219381     1971.24
-0.0192925     1972.65
-0.0166537     1974.03
-0.014021     1975.36
-0.0113938     1976.67
-0.00877152     1977.94
-0.00615378     1979.18
-0.00354014     1980.39
-0.000930258     1981.58
0.00167619     1982.74
0.00427948     1983.88
0.00687987     1984.99
0.00947758     1986.09
0.0120728     1987.16
0.0146658     1988.21
0.0172566     1989.25
0.0198455     1990.26
0.0224325     1991.26
0.0250178     1992.25
0.0276015     1993.22
0.0301837     1994.17
0.0327645     1995.11
0.035344     1996.04
0.0379223     1996.95
0.0404994     1997.85
0.0430754     1998.74
0.0456504     1999.62
0.0482244     2000.49
0.0507975     2001.34
0.0533697     2002.19
0.0559411     2003.02
0.0585118     2003.85
0.0610817     2004.66
0.0636509     2005.47
0.0662194     2006.27
0.0687873     2007.06
0.0713546     2007.84
0.0739214     2008.61
0.0764876     2009.38
0.0790533     2010.13
0.0816185     2010.88
0.0841832     2011.63
0.0867475     2012.36
0.0893113     2013.1
0.0918747     2013.82
0.0944378     2014.54
0.0970004     2015.25
0.0995627     2015.95
0.102125     2016.65
0.104686     2017.35
0.107248     2018.04
0.109809     2018.72
0.112369     2019.4
0.112064     1819.95
0.111759     1620.5
0.111454     1421.05
0.111149     1221.6
0.110844     1022.16
0.110539     822.707
0.110234     623.259
0.109929     423.811
0.109624     224.362
0.109319     24.914
0.109014     -174.534
0.108709     -373.983
0.108404     -573.431
0.108099     -772.879
0.107794     -972.328
0.107489     -1171.78
0.107184     -1371.22
0.106879     -1570.67
0.106263     -1758.04
0.102977     -1841.99
0.0984231     -1873.69
0.093634     -1891.96
0.088877     -1904.51
0.0842916     -1913.85
0.0799469     -1921.14
0.0758534     -1927.05
0.0719837     -1931.99
0.0682977     -1936.24
0.0647568     -1939.98
0.0613293     -1943.33
0.0579904     -1946.37
0.0547217     -1949.18
0.051509     -1951.78
0.0483415     -1954.22
0.0452111     -1956.51
0.0421113     -1958.69
0.0390373     -1960.75
0.0359848     -1962.72
0.0329508     -1964.61
0.0299327     -1966.42
0.0269282     -1968.16
0.0239356     -1969.84
0.0209534     -1971.46
0.0179805     -1973.03
0.0150156     -1974.56
0.012058     -1976.03
0.00910681     -1977.47
0.00616142     -1978.87
0.00322124     -1980.23
0.000285766     -1981.56
-0.00264545     -1982.86
-0.00557279     -1984.13
-0.00849661     -1985.37
-0.0114172     -1986.59
-0.0143348     -1987.77
-0.0172497     -1988.94
-0.0201621     -1990.08
-0.0230722     -1991.21
-0.0259802     -1992.31
-0.0288862     -1993.39
-0.0317903     -1994.46
-0.0346928     -1995.51
-0.0375937     -1996.54
-0.040493     -1997.55
-0.043391     -1998.55
-0.0462877     -1999.54
-0.0491832     -2000.51
-0.0520776     -2001.46
-0.0549709     -2002.41
-0.0578632     -2003.34
-0.0607545     -2004.26
-0.063645     -2005.17
-0.0665346     -2006.07
-0.0694234     -2006.95
-0.0723115     -2007.83
-0.0751988     -2008.7
-0.0780855     -2009.55
-0.0809716     -2010.4
-0.083857     -2011.24
-0.0867419     -2012.07
-0.0896262     -2012.89
-0.09251     -2013.7
-0.0953934     -2014.51
-0.0982762     -2015.31
-0.101159     -2016.1
-0.104041     -2016.88
-0.106922     -2017.66
-0.109803     -2018.43
-0.112684     -2019.19
-0.115565     -2019.95
-0.118445     -2020.7
-0.121324     -2021.44
-0.124204     -2022.18
-0.127083     -2022.91
-0.129962     -2023.64
-0.13284     -2024.36
-0.135719     -2025.08
-0.138597     -2025.79
-0.141475     -2026.5
-0.144352     -2027.2
-0.144013     -1805.59
-0.143674     -1583.98
-0.143336     -1362.37
-0.142997     -1140.76
-0.142658     -919.151
-0.142319     -697.542
-0.14198     -475.933
-0.141641     -254.323
-0.141302     -32.7142
-0.140963     188.895
-0.140624     410.504
-0.140285     632.114
-0.139946     853.723
-0.139607     1075.33
-0.139268     1296.94
-0.138929     1518.55
-0.138422     1733.61
-0.13501     1836.87
-0.129939     1871.65
-0.124621     1890.86
-0.119383     1903.81
-0.114388     1913.31
-0.109699     1920.66
-0.105301     1926.6
-0.101147     1931.57
-0.0971815     1935.85
-0.0933606     1939.64
-0.08965     1943.04
-0.0860244     1946.15
-0.0824652     1949.02
-0.0789588     1951.69
-0.0754948     1954.19
-0.0720655     1956.55
-0.0686647     1958.79
-0.0652878     1960.92
-0.0619309     1962.95
-0.0585912     1964.9
-0.0552662     1966.77
-0.0519538     1968.58
-0.0486524     1970.31
-0.0453607     1972
-0.0420774     1973.62
-0.0388017     1975.2
-0.0355326     1976.74
-0.0322695     1978.23
-0.0290117     1979.68
-0.0257587     1981.09
-0.02251     1982.47
-0.0192653     1983.82
-0.0160241     1985.14
-0.0127862     1986.43
-0.00955127     1987.7
-0.00631904     1988.93
-0.00308931     1990.15
0.000138127     1991.34
0.00336344     1992.51
0.00658679     1993.66
0.00980833     1994.78
0.0130282     1995.9
0.0162465     1996.99
0.0194633     1998.06
0.0226788     1999.12
0.025893     2000.17
0.029106     2001.19
0.032318     2002.21
0.0355288     2003.21
0.0387387     2004.2
0.0419477     2005.17
0.0451559     2006.13
0.0483632     2007.08
0.0515697     2008.02
0.0547755     2008.95
0.0579806     2009.87
0.0611851     2010.78
0.064389     2011.68
0.0675923     2012.56
0.070795     2013.44
0.0739972     2014.32
0.0771989     2015.18
0.0804002     2016.03
0.083601     2016.88
0.0868013     2017.72
0.0900013     2018.55
0.0932009     2019.37
0.0964001     2020.19
0.0995989     2021
0.102797     2021.8
0.105996     2022.6
0.109193     2023.39
0.112391     2024.17
0.115588     2024.95
0.118785     2025.72
0.121982     2026.49
0.125179     2027.25
0.128375     2028.01
0.131571     2028.76
0.134767     2029.51
0.137962     2030.25
0.141158     2030.99
0.144353     2031.72
0.144014     1810.11
0.143675     1588.5
0.143336     1366.89
0.142997     1145.28
0.142658     923.673
0.142319     702.064
0.14198     480.455
0.141641     258.845
0.141302     37.2361
0.140963     -184.373
0.140625     -405.982
0.140286     -627.592
0.139947     -849.201
0.139608     -1070.81
0.139269     -1292.42
0.13893     -1514.03
0.138428     -1729.31
0.135046     -1833.73
0.129987     -1868.9
0.124674     -1888.29
0.119438     -1901.35
0.114444     -1910.92
0.109753     -1918.33
0.105353     -1924.31
0.101195     -1929.32
0.0972265     -1933.64
0.0934025     -1937.45
0.089689     -1940.88
0.0860609     -1944.01
0.0824994     -1946.89
0.078991     -1949.58
0.0755252     -1952.1
0.0720943     -1954.47
0.068692     -1956.72
0.0653138     -1958.86
0.0619558     -1960.91
0.058615     -1962.87
0.0552889     -1964.75
0.0519756     -1966.56
0.0486734     -1968.31
0.0453809     -1970
0.0420969     -1971.64
0.0388205     -1973.22
0.0355508     -1974.76
0.0322871     -1976.26
0.0290287     -1977.72
0.0257752     -1979.14
0.0225261     -1980.53
0.0192809     -1981.89
0.0160393     -1983.21
0.012801     -1984.51
0.00956562     -1985.78
0.00633302     -1987.02
0.00310294     -1988.24
-0.000124824     -1989.44
-0.00335045     -1990.61
-0.00657411     -1991.76
-0.00979594     -1992.9
-0.0130161     -1994.01
-0.0162346     -1995.11
-0.0194517     -1996.19
-0.0226674     -1997.25
-0.0258819     -1998.3
-0.0290951     -1999.33
-0.0323073     -2000.35
-0.0355184     -2001.36
-0.0387285     -2002.35
-0.0419376     -2003.33
-0.0451459     -2004.29
-0.0483534     -2005.25
-0.0515601     -2006.19
-0.0547661     -2007.12
-0.0579714     -2008.05
-0.061176     -2008.96
-0.06438     -2009.86
-0.0675835     -2010.75
-0.0707864     -2011.63
-0.0739887     -2012.51
-0.0771906     -2013.37
-0.0803919     -2014.23
-0.0835928     -2015.08
-0.0867933     -2015.92
-0.0899934     -2016.75
-0.0931931     -2017.58
-0.0963924     -2018.4
-0.0995913     -2019.21
-0.10279     -2020.02
-0.105988     -2020.82
-0.109186     -2021.61
-0.112384     -2022.4
-0.115581     -2023.18
-0.118778     -2023.96
-0.121975     -2024.73
-0.125172     -2025.49
-0.128368     -2026.25
-0.131564     -2027
-0.13476     -2027.75
-0.137956     -2028.5
-0.141151     -2029.24
-0.144347     -2029.97
-0.144008     -1808.36
-0.143669     -1586.75
-0.14333     -1365.14
-0.142991     -1143.53
-0.142652     -921.925
-0.142313     -700.315
-0.141974     -478.706
-0.141635     -257.097
-0.141296     -35.4876
-0.140957     186.122
-0.140618     407.731
-0.140279     629.34
-0.13994     850.95
-0.139601     1072.56
-0.139263     1294.17
-0.138924     1515.78
-0.13842     1730.97
-0.135026     1834.95
-0.129962     1869.96
-0.124648     1889.29
-0.119411     1902.3
-0.114417     1911.85
-0.109727     1919.23
-0.105328     1925.2
-0.101172     1930.19
-0.0972046     1934.49
-0.0933819     1938.29
-0.0896697     1941.71
-0.0860426     1944.83
-0.0824822     1947.71
-0.0789746     1950.39
-0.0755096     1952.91
-0.0720794     1955.28
-0.0686778     1957.52
-0.0653001     1959.66
-0.0619426     1961.7
-0.0586023     1963.65
-0.0552766     1965.53
-0.0519637     1967.34
-0.0486619     1969.08
-0.0453697     1970.77
-0.042086     1972.4
-0.0388099     1973.99
-0.0355405     1975.52
-0.032277     1977.02
-0.0290189     1978.48
-0.0257656     1979.9
-0.0225167     1981.28
-0.0192717     1982.63
-0.0160303     1983.96
-0.0127921     1985.25
-0.00955698     1986.52
-0.00632454     1987.76
-0.00309461     1988.98
0.000133005     1990.17
0.0033585     1991.34
0.00658202     1992.49
0.00980372     1993.63
0.0130237     1994.74
0.0162422     1995.84
0.0194592     1996.91
0.0226748     1997.98
0.0258891     1999.02
0.0291023     2000.05
0.0323143     2001.07
0.0355253     2002.07
0.0387353     2003.06
0.0419444     2004.04
0.0451526     2005
0.04836     2005.96
0.0515667     2006.9
0.0547726     2007.83
0.0579778     2008.75
0.0611824     2009.66
0.0643863     2010.56
0.0675897     2011.45
0.0707925     2012.33
0.0739948     2013.21
0.0771966     2014.07
0.0803979     2014.93
0.0835987     2015.77
0.0867992     2016.61
0.0899992     2017.45
0.0931988     2018.27
0.0963981     2019.09
0.099597     2019.9
0.102796     2020.71
0.105994     2021.51
0.109192     2022.3
0.112389     2023.08
0.115587     2023.86
0.118784     2024.64
0.121981     2025.41
0.125177     2026.17
0.128373     2026.93
0.131569     2027.68
0.134765     2028.43
0.137961     2029.17
0.141156     2029.91
0.144352     2030.65
